source_id,jurisdiction,discovery_source,legal_name,trade_names,address,postal,city,legal_form,charity_status,matched_bn,matched_cra_name,charity_match_score,charity_runner_up_score,charity_match_method,social_status,social_signal,social_match_score,federal_grant_status,matched_grant_entity_id,matched_grant_entity_name,federal_grant_match_score,federal_grant_runner_up_score,federal_grants_received,federal_dollars_received,review_flag,discovery_snapshot_date,cra_snapshot_date,grants_snapshot_date
3220371,NS,corporations_canada,HARBOUR AUTHORITY OF MABOU HARBOUR,,1287 MABOU HARBOUR ROAD,B0E1X0,MABOU,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,48.14814814814815,,,,,,needs_review,139669,Harbour Authority of Mabou Harbour,100.0,,6,24031.0,grant_entity_claimed_by_multiple_orgs,,,
3597768,NF,corporations_canada,Harbour Authority of Frenchman's Cove,,10 SWEETAPPLE DRIVE,A0L1J0,MOUNT MORIAH,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,41.269841269841265,,,,,,needs_review,262470,Harbour Authority of French Creek,87.09677419354838,82.75862068965517,2,9870.0,mid_band_score,,,
3223680,NS,corporations_canada,HARBOUR AUTHORITY OF PORT MORIEN,,P. O. 3802,B1B1B5,PORT MORIEN,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,30.000000000000004,,,,,,needs_review,265338,HARBOUR AUTHORITY OF PORT LATOUR,86.20689655172413,85.71428571428572,1,130000.0,mid_band_score,,,
9617400,ON,corporations_canada,Canadian Institute of Mass Communication,,24 Noblesse Avenue,K2G6S4,Ottawa,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,60.0,,,,,,needs_review,182949,Canadian Institute of Steel Construction,78.37837837837837,74.62686567164178,1,27124646.0,mid_band_score,,,
9568972,ON,corporations_canada,CANADIAN INTERNATIONAL CAPITAL DEVELOPMENT TRUST FUND,,2288-100 CITY CENTRE DRIVE,L5B3C8,MISSISSAUGA,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,36.170212765957444,,,,,,needs_review,134737,CANADIAN CAREER DEVELOPMENT FOUNDATION,76.66666666666666,76.47058823529412,7,2301738.1100000003,mid_band_score,,,
8131309,QC,corporations_canada,LE BONHEUR DU CIEL-CANADA,,336 BOULEVARD CARTIER OUEST,H7N2J6,LAVAL,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,52.17391304347826,,,,,,needs_review,108220,Le bonheur de Sophie,76.92307692307692,37.03703703703704,1,0.0,mid_band_score,,,
8068810,AB,corporations_canada,White Eagle Sustainable Development,,2102-12 AVENUE NW,T2N4X1,CALGARY,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,58.06451612903225,,,,,,needs_review,289189,White Hats Organization for Sustainable Development (WHOSD),78.48101265822784,67.74193548387098,1,40000.0,mid_band_score,,,
3354652,PE,corporations_canada,Harbour Authority of Bay Fortune,,HOWE BAY,C0A2B0,SOURIS,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,48.38709677419355,,,,,,needs_review,234668,Harbour Authority of Fortune,92.5925925925926,92.5925925925926,3,7010000.0,grant_entity_claimed_by_multiple_orgs,,,
3984591,QC,corporations_canada,Administration portuaire de Rivière-au-Tonnerre,,C P 157,G0G2L0,Rivière-au-Tonnerre,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,32.6530612244898,,,,,,needs_review,230061,Administration portuaire de Trois-Rivières,87.5,87.5,2,7545996.0,mid_band_score,,,
8304220,ON,corporations_canada,"IIT BOMBAY ALUMNI ASSOCIATION, CANADA CHAPTER",,1511 HOLLYWELL AVENUE,L5N4P6,MISSISSAUGA,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,45.614035087719294,,,,,,needs_review,,,,,,,no_blocking_key,,,
8874387,ON,corporations_canada,George Kasey Foundation Inc.,,243 Highway 17 W.,P0P2A0,Spanish,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,32.55813953488372,,,,,,needs_review,269746,"George, Karley",88.0,78.26086956521739,1,27000.0,mid_band_score,,,
4342089,ON,corporations_canada,UJA Federation of Greater Toronto,,"4600, BATHURST STREET",M2R3V2,TORONTO,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,73.17073170731707,,,,,,needs_review,,,,,,,no_blocking_key,,,
4195230,ON,corporations_canada,OTTAWA COMMUNITY ICE PARTNERS,,1000 PROMENADE PALLADIUM DRIVE,K2V1A5,OTTAWA,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,63.829787234042556,,,,,,needs_review,163869,Ottawa Tennis Community Centre,76.92307692307692,75.86206896551724,1,3797.0,mid_band_score,,,
9259813,ON,corporations_canada,YTB Gallery,,304 - 12 Lansdowne Ave,M6K2V8,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,50.0,,,,,,needs_review,,,,,,,no_blocking_key,,,
8132658,ON,corporations_canada,AFRICAN WOMEN COALITION INITIATIVE,,2415 JANE STREET,M3M1A9,TORONTO,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,53.06122448979591,,,,,,needs_review,106714,African Community Wellness Initiative,76.05633802816901,71.1864406779661,3,123016.0,mid_band_score,,,
8304335,ON,corporations_canada,OAKTREE COUNSELLING CENTRE,,74 FENWOOD HTS,M1M2V8,TORONTO,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,46.15384615384615,,,,,,needs_review,,,,,,,no_blocking_key,,,
4510585,AB,corporations_canada,Canadian Alliance for Self-Determination,,17 DOUGLASDALE POINT SE,T2Z3A3,CALGARY,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,30.508474576271183,,,,,,needs_review,270031,THE CANADIAN FEMINIST ALLIANCE FOR INTERNATIONAL ACTION,77.14285714285715,72.46376811594203,3,160000.0,mid_band_score,,,
3248330,NF,corporations_canada,Harbour Authority of Sibleys Cove,,14 Solomans Rd.,A0B1H0,Sibleys Cove,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,50.847457627118644,,,,,,needs_review,289671,HARBOUR AUTHORITY OF SEELEYS COVE,93.33333333333333,88.52459016393442,1,115000.0,grant_entity_claimed_by_multiple_orgs,,,
3196135,NS,corporations_canada,HARBOUR AUTHORITY OF NORTH WEST COVE,,2522 HWY 329 SOUTH,B0J1T0,HUBBARDS,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,46.875,,,,,,needs_review,238848,Harbour Authority of Ochre Pit Cove,83.07692307692307,82.53968253968253,8,31748.0,mid_band_score,,,
8224510,ON,corporations_canada,Tiregwa,,"83, POLO LANE",K2M2Y4,KANATA,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,37.5,,,,,,needs_review,228640,Tireka Ltd.,76.92307692307692,66.66666666666667,2,100000.0,mid_band_score,,,
4074785,QC,corporations_canada,ADMINISTRATION PORTUAIRE DU HAVRE POLYVALENT DE CAP-AUX-MEULES,,"261, CHEMIN DU QUAI",G4T1J4,CAP-AUX-MEULES,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,45.56962025316456,,,,,,needs_review,199712,Administration portuaire du havre polyvalent de Sainte-Anne-des-Monts,82.88288288288288,72.72727272727273,4,249113.0,mid_band_score,,,
2575876,NF,corporations_canada,HARBOUR AUTHORITY OF HERMITAGE,,18 HARBOUR VIEW RD WHITE OFFICE BUILDING,A0H1S0,HERMITAGE,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,47.27272727272728,,,,,,needs_review,371199,Harbour Authority of Margaree,83.01886792452831,82.35294117647058,1,6006.0,mid_band_score,,,
2717093,QC,corporations_canada,HARBOUR AUTHORITY OF GROSSE-ILE,,5 - 006 CH. JERRY,G4T6B9,GROSSE-ILE,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,47.05882352941176,,,,,,needs_review,301498,HARBOUR AUTHORITY OF MILL COVE,83.63636363636364,82.14285714285714,2,1554167.4,mid_band_score,,,
3584518,NF,corporations_canada,Harbour Authority of Petite Forte,,7 Main Road,A0E3A0,Petite Forte,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,52.0,,,,,,needs_review,234668,Harbour Authority of Fortune,95.83333333333334,95.83333333333334,3,7010000.0,grant_entity_claimed_by_multiple_orgs,,,
4550811,NS,corporations_canada,Sustainability Frontiers,,"5940, SOUTH STREET",B3H1S6,HALIFAX,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,36.36363636363637,,,,,,needs_review,177520,The Sustainability Project Inc.,78.26086956521739,73.07692307692308,2,30528.0,mid_band_score,,,
3747255,NF,corporations_canada,Harbour Authority of Glovertown,,2 RIVERSIDE ROAD,A0G2M0,GLOVERTOWN SOUTH,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,56.52173913043479,,,,,,needs_review,160719,Harbour Authority of Glovertown,100.0,86.79245283018868,10,37237.0,grant_entity_claimed_by_multiple_orgs,,,
356484,ON,corporations_canada,CHAMPLAIN FLYING CLUB,,P. O. BOX  33,K7V4A2,RENFREW,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,33.333333333333336,,,,,,needs_review,254026,Champlain Sailing Club,84.84848484848484,75.0,2,15141.0,mid_band_score,,,
8746974,ON,corporations_canada,8746974 Canada Association,,4280 BINBROOK RD,L0R1C0,BINBROOK,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,5.405405405405405,,,,,,needs_review,,,,,,,no_blocking_key,,,
3089665,ON,corporations_canada,The Pillar Society Corporation -,La Corporation Société Pillar,1941 OGILVIE ROAD,K1J1B7,OTTAWA,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,47.05882352941176,,,,,,needs_review,270204,Pillr Inc,90.9090909090909,63.1578947368421,1,50000.0,low_confidence_fuzzy_match,,,
4150449,AB,corporations_canada,Western Canada Water Environment Association,,1500-850 2ND ST. SW,T2P0R8,CALGARY,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,44.99999999999999,,,,,,needs_review,284048,WESTERN ENVIRONMENT CENTRE,86.36363636363636,71.42857142857143,1,34400.0,mid_band_score,,,
3015777,NT,corporations_canada,Duhga Financial Corporation,,43 BEHDZI DRIVE,X0E1L0,COLVILLE LAKE,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,51.42857142857142,,,,,,needs_review,,,,,,,no_blocking_key,,,
4231511,ON,corporations_canada,CANADIAN COUNCIL OF MUSLIM THEOLOGIANS,,211-1825 MARKHAM ROAD,M4J1P0,TORONTO,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,53.333333333333336,,,,,,needs_review,196772,CANADIAN COUNCIL OF MUSLIM WOMEN,81.25,75.36231884057972,4,814076.0,mid_band_score,,,
8388369,ON,corporations_canada,KAYFLORE GREEN WORLD,KAYFLORE MONDE VERT,651-B WARDEN AVENUE,M1L0E7,TORONTO,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,47.82608695652174,,,,,,needs_review,,,,,,,no_blocking_key,,,
8428042,ON,corporations_canada,Taste Canada,,6733 THIRD LINE RR#3,N1M2W4,FERGUS,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,13.953488372093027,,,,,,needs_review,200910,Tastet,90.9090909090909,66.66666666666667,1,15000.0,low_confidence_fuzzy_match,,,
3030270,NT,corporations_canada,Xahweguweh Financial Corporation,,601-4920 52 STREET,X1A3T1,YELLOWKNIFE,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,41.17647058823529,,,,,,needs_review,,,,,,,no_blocking_key,,,
4514254,QC,corporations_canada,"FEMMES, SÉCURITÉ ET DÉVELOPPEMENT","WOMEN, SECURITY AND DEVELOPMENT",10175 RUE BERRI,H3L2G7,MONTREAL,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,53.06122448979591,,,,,,needs_review,280929,Femme de Mérite,81.4814814814815,72.0,1,17500.0,mid_band_score,,,
3415082,ON,corporations_canada,THE WILSON FOUNDATION,LA FONDATION WILSON,1540 CORNWALL ROAD,L6J7W5,OAKVILLE,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,63.1578947368421,,,,,,needs_review,225667,"Wilson, Jay",75.0,70.58823529411764,2,57481.0,mid_band_score,,,
8872899,QC,corporations_canada,Fondation Kafwe Huguette,,462 Brock North,H4X2G7,Montreal West,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,48.0,,,,,,needs_review,,,,,,,no_blocking_key,,,
8874468,BC,corporations_canada,Wii'litsxw Inc.,,200-100 Park Royal,V7T1A2,"West Vancouver, BC",Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,40.0,,,,,,needs_review,,,,,,,no_blocking_key,,,
8029563,ON,corporations_canada,Republic Now,,56 ADIS AVENUE,L9C6V3,HAMILTON,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,40.0,,,,,,needs_review,235996,REPUBLIC INC.,80.0,66.66666666666667,3,105071.0,mid_band_score,,,
8686513,ON,corporations_canada,CANADIAN INTERNATIONAL CENTRE FOR PEACE,,121-9421 Jane Street,L6A4H8,Vaughan,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,73.46938775510203,,,,,,needs_review,319859,CANADIAN ASSOCIATION FOR THEATRE RESEARCH / ASSOCIATION CANADIENNE DE LA RECHERCHE THÉÂTRALE,82.05128205128204,81.25,1,5000.0,mid_band_score,,,
2575868,NF,corporations_canada,Harbour Authority of Musgrave Harbour,,4 Atlantic Drive,A0G3J0,Musgrave Harbour,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,49.18032786885246,,,,,,needs_review,368060,Harbour Authority of Musgrave Harbour,100.0,96.96969696969697,1,6380.0,grant_entity_claimed_by_multiple_orgs,,,
3348113,NF,corporations_canada,Harbour Authority of River of Ponds,,"12, BEACH STREET",A0K4M0,RIVER OF PONDS,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,57.692307692307686,,,,,,needs_review,292954,Harbour Authority of Fox Isl. River,83.33333333333334,82.35294117647058,1,48719.3,mid_band_score,,,
8672946,QC,corporations_canada,BLC International,BLC Internationale,"4000 Maisonneuve West, Apt 2012",H3Z1J9,Westmount,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,69.56521739130434,,,,,,needs_review,,,,,,,no_blocking_key,,,
9207473,ON,corporations_canada,Litbrowser Inc.,,138 Montgomery Avenue,M4R1E2,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,50.0,,,,,,needs_review,,,,,,,no_blocking_key,,,
3595846,NF,corporations_canada,Harbour Authority of Herring Neck,,2 PLANT ROAD,A0G2R0,HERRING NECK,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,55.172413793103445,,,,,,needs_review,321036,HARBOUR AUTHORITY OF HARRINGTO,84.21052631578947,82.14285714285714,1,4265.63,mid_band_score,,,
8726035,BC,corporations_canada,The Malaya Foundation,,64 View Royal Ave,V9B1A7,Victoria,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,47.05882352941176,,,,,,needs_review,183244,Malaika Inc,76.92307692307692,76.92307692307692,5,32627.0,mid_band_score,,,
8900639,ON,corporations_canada,FUTSAL CANADA,,460 Eglinton Avenue Suite 104,M4P1M3,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,50.0,,,,,,needs_review,,,,,,,no_blocking_key,,,
3962415,NF,corporations_canada,Harbour Authority of Pouch Cove,,682 MAIN ROAD,A0A3L0,POUCH COVE,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,61.29032258064516,,,,,,needs_review,238848,Harbour Authority of Ochre Pit Cove,86.66666666666667,83.63636363636364,8,31748.0,mid_band_score,,,
3785611,NF,corporations_canada,Harbour Authority of St. John Bay,,5 MAIN STREET,A0K1W0,CASTOR RIVER SOUTH,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,57.14285714285714,,,,,,needs_review,150432,Harbour Authority of Cape John,90.56603773584906,90.19607843137256,7,29409.0,grant_entity_claimed_by_multiple_orgs,,,
8747750,ON,corporations_canada,LIFECYCLE FOUNDATION,,150 Bullock Drive,L3P1W2,Markham,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,43.47826086956522,,,,,,needs_review,206631,LIFECEYECLE INC.,90.0,90.0,1,43200.0,low_confidence_fuzzy_match,,,
346853,AB,corporations_canada,Canadian Girls' Rodeo Association,,"BOX 6152, POSTAL STATION ""D""",T2P2C8,CALGARY,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,25.64102564102564,,,,,,needs_review,234919,Canadian Rockies Gay Rodeo Association,78.26086956521739,76.19047619047619,1,20000.0,mid_band_score,,,
3365689,PE,corporations_canada,Harbour Authority of Machons Point,,308 MACHON'S POINT ROAD,C0A1V0,MURRAY HARBOUR,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,57.692307692307686,,,,,,needs_review,148909,Harbour Authority of Port Hood,82.75862068965517,81.35593220338984,9,62257.0,mid_band_score,,,
8759782,AB,corporations_canada,NATIONAL AWQAF FOUNDATION OF CANADA,,13070 - 113 Street,T5E5A8,Edmonton,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,48.484848484848484,,,,,,needs_review,195153,NATIONAL TRUST FOR CANADA,76.92307692307692,76.92307692307692,8,1866834.0,mid_band_score,,,
3382648,PE,corporations_canada,Harbour Authority of Alberton,,23 college street,C0B1B0,alberton,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,61.904761904761905,,,,,,needs_review,188612,"Harbour Authority of Alberton, PEI",92.85714285714286,79.06976744186046,1,80802.0,low_confidence_fuzzy_match,,,
3178005,NS,corporations_canada,HARBOUR AUTHORITY OF PORT MAITLAND,,3185 HWY #1,B5A5T4,PORT MAITLAND,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,49.27536231884058,,,,,,needs_review,265338,HARBOUR AUTHORITY OF PORT LATOUR,83.33333333333334,82.75862068965517,1,130000.0,mid_band_score,,,
921939,QC,corporations_canada,Association Béton Québec,,520 D'AVAUGOUR,J4B0G6,BOUCHERVILLE,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,33.333333333333336,,,,,,needs_review,253525,BETON LC INC.,76.92307692307692,66.66666666666667,1,15000.0,mid_band_score,,,
3581853,NS,corporations_canada,HARBOUR AUTHORITY OF WEST QUODDY,,28659,B0J2K0,WEST QUODDY,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,35.71428571428571,,,,,,needs_review,329034,Harbour Authority of West Point,84.21052631578947,78.57142857142857,1,35555.0,mid_band_score,,,
4282400,QC,corporations_canada,YPO CHAPITRE DU QUÉBEC INC.,YPO QUEBEC CHAPTER INC.,179 ARGYLE ST.,H9H5A6,KIRKLAND,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,64.51612903225806,,,,,,needs_review,,,,,,,no_blocking_key,,,
3453782,NF,corporations_canada,Harbour Authority of Harbour Round,,1 MAIN STREET,A0K3A0,HARBOUR ROUND,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,55.55555555555556,,,,,,needs_review,113832,HARBOUR AUTHORITY OF HARBOUR ROUND INC.,100.0,,6,12777.0,grant_entity_claimed_by_multiple_orgs,,,
3344649,NS,corporations_canada,HARBOUR AUTHORITY OF QUEENSPORT,,RR2 QUEENSPORT,B0H1B0,GUYSBOROUGH COUNTY,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,59.25925925925925,,,,,,needs_review,321026,Harbour Authority of Newport,86.79245283018868,82.14285714285714,1,4983.0,mid_band_score,,,
4519680,ON,corporations_canada,Canadian Sikh Association (CSA) Inc.,,23 ICE FIELDS ROAD,L6R3G7,BRAMPTON,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,58.82352941176471,,,,,,needs_review,163214,Canadian Care & Share Association,77.77777777777779,75.86206896551724,5,77622.0,mid_band_score,,,
8581207,ON,corporations_canada,Women In Entrepreneurship,,5415 Dundas Street West,M9B1B5,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,47.61904761904761,,,,,,needs_review,305113,Women Entrepreneurs of SK Inc.,85.1063829787234,73.6842105263158,1,573600.0,mid_band_score,,,
3500594,NS,corporations_canada,HARBOUR AUTHORITY OF ADVOCATE,,43 MILLS RD.,B0M1A0,ADVOCATE HARBOUR,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,61.224489795918366,,,,,,needs_review,307958,Harbour Authority of Montreal,79.06976744186046,79.06976744186046,1,3990503.25,mid_band_score,,,
9124624,ON,corporations_canada,Mozuud Freedom Foundation,,145 King Street West,M5H4G2,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,30.76923076923077,,,,,,needs_review,,,,,,,no_blocking_key,,,
3272443,AB,corporations_canada,Mamowe Opikihawasowin Tribal Chief Child and Family Services West Society,,"#402, 10138-104 Street",T5J1A7,EDMONTON,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,8.823529411764708,,,,,,needs_review,120791,MAMOWE OPIKIHAWASOWIN TRIBAL CHIEFS CHILD AND FAMILY SERVICES WEST SOCIETY,99.1869918699187,39.603960396039604,55,111910714.28999999,low_confidence_fuzzy_match,,,
8914354,QC,corporations_canada,AAFA-Québec,AFOA-Quebec,221 RUE PITOBIG MIKAN,J9E3B1,MANIWAKI,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,31.57894736842105,,,,,,needs_review,,,,,,,no_blocking_key,,,
566985,ON,corporations_canada,The Polish Combatants' Association in Canada Inc.,,206 BEVERLY STREET,M5T1Z3,TORONTO,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,70.17543859649122,,,,,,needs_review,176588,Polish Combatants Association Branch #2,77.27272727272727,77.27272727272727,1,20000.0,mid_band_score,,,
8368112,ON,corporations_canada,Chinese Culture Promotion Society of Canada,,100 KING STREET WEST,M5X1C7,TORONTO,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,31.818181818181824,,,,,,needs_review,150207,CHINESE CULTURAL PROMOTION SOC,87.27272727272728,80.76923076923077,5,34494.0,mid_band_score,,,
858617,QC,corporations_canada,DISTRIBUTIONS ÉVANGÉLIQUES DU QUÉBEC,,1435 DAGENAIS,J1G2B4,SHERBROOKE,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,43.24324324324324,,,,,,needs_review,266179,DISTRIBUTION PLAGES INC.,75.55555555555556,74.50980392156863,1,2759.0,mid_band_score,,,
340979,ON,corporations_canada,CANADIAN SCHOLARSHIP TRUST FOUNDATION,FONDATION FIDUCIAIRE CANADIENNE DE BOURSES D'ETUDES,1600 - 2235 SHEPPARD AVENUE EAST,M2J5B8,TORONTO,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,43.47826086956522,,,,,,needs_review,114584,CANADIAN SCHOLARS' PRESS INC.,79.06976744186046,78.04878048780488,14,1393032.37,mid_band_score,,,
4512341,AB,corporations_canada,The Canadian Friends of Scotland Trust Association,,221A CASALE PLACE,T1W3G2,CANMORE,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,58.33333333333333,,,,,,needs_review,305794,Canadian Friends of Somalia,85.71428571428572,75.0,1,5132951.48,mid_band_score,,,
8389535,ON,corporations_canada,The PhilPapers Foundation,,293 Elderberry Ave,N5X0A1,LONDON,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,44.44444444444444,,,,,,needs_review,127614,PHILIPPINE CENTRE CANADA / LE CENTRE DES PHILIPPINES AU CANADA,76.19047619047619,70.0,2,107400.0,mid_band_score,,,
3031055,NB,corporations_canada,Administration Portuaire du Quai de Néguac Inc.,,100 RUE DE L'EGLISE,E9G1B8,NEGUAC,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,59.25925925925925,,,,,,needs_review,162376,Administration Portuaire de Mingan,83.5820895522388,81.69014084507043,1,5100.0,mid_band_score,,,
386278,ON,corporations_canada,Societe canadienne de sociologie,Canadian Sociological Association,2427 MUSKET COURT,L5L3B7,MISSISSAUGA,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,49.056603773584904,,,,,,needs_review,150642,Canadian Cardiovascular Society/Societe Canadienne de la cardiologie,88.37209302325581,88.37209302325581,7,54080.0,mid_band_score,,,
3719677,ON,corporations_canada,Credit Counselling Canada,Conseil en crédit du Canada,401 BAY ST.,M5H2Y4,TORONTO,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,44.44444444444444,,,,,,needs_review,123178,Credit Counselling Canada / Conseil en credit du Canada,100.0,,5,773710.0,grant_entity_claimed_by_multiple_orgs,,,
2535971,ON,corporations_canada,CANADIAN PROFESSIONAL LOGISTICS INSTITUTE,INSTITUT CANADIEN PROFESSIONNEL LOGISTIQUE,501 ALLIANCE AVENUE,M6N2J1,TORONTO,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,48.38709677419355,,,,,,needs_review,319799,CANADIAN CENTRE FOR PROGRESSIVE POLICY (THE) / CENTRE CANADIEN POUR DES POLITIQUES PROGRESSISTES (LE),75.75757575757575,73.97260273972603,1,22700.0,mid_band_score,,,
9002120,QC,corporations_canada,TPEI ACCOUNTING & EDUCATION FOUNDATION,,202-8120 boul du Saint-Laurent,J4X2P2,Brossard,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,45.45454545454546,,,,,,needs_review,,,,,,,no_blocking_key,,,
3227791,NS,corporations_canada,HARBOUR AUTHORITY OF CHEGOGGIN POINT,,1002 PEMBROKE ROAD,B5A5G9,PEMBROKE,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,57.6271186440678,,,,,,needs_review,243412,HARBOUR AUTHORITY OF FOX POINT,83.33333333333334,83.07692307692307,2,1173107.5699999998,mid_band_score,,,
347027,ON,corporations_canada,Canadian Handball Association,,1201 ASHLAND DRIVE,K9A5S4,COBOURG,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,44.44444444444444,,,,,,needs_review,312359,CANADIAN TEAM HANDBALL FEDERATION,87.17948717948718,77.41935483870968,2,106300.0,mid_band_score,,,
9319409,ON,corporations_canada,APULU,,66 Waterlily Trial,L0G1T0,Schomberg,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,29.629629629629626,,,,,,needs_review,,,,,,,no_blocking_key,,,
3355063,ON,corporations_canada,BLUE STAR CANADA,,3217 McCarthy Court,L4Y3Z4,Mississauga,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,34.14634146341463,,,,,,needs_review,183008,THE BLUE STORE LTD,84.21052631578947,72.0,2,31500.0,mid_band_score,,,
9320652,ON,corporations_canada,Canadian Food Mission Ltd.,,204-1191 Ellesmere Road,M1P2X6,Scarborough,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,48.38709677419355,,,,,,needs_review,346668,Canadian Food Studies,76.19047619047619,74.4186046511628,2,159969.0,mid_band_score,,,
4004701,ON,corporations_canada,ASSOCIATION SOCIALE INCA CANADA (A.S.I.C.),SOCIAL ASSOCIATION INCA CANADA (S.A.I.C.),793 LAWRENCE AVENUE WEST,M6A1C2,TORONTO,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,38.46153846153846,,,,,,needs_review,340015,The Social Agency Inc.,75.0,72.72727272727273,1,3876.0,mid_band_score,,,
1659081,ON,corporations_canada,"The Bouvier des Flandres Club of Canada, Inc.",,267 BEATTY ROAD,K0K3E0,STIRLING,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,41.17647058823529,,,,,,needs_review,154385,"Bouvier, Maude",75.86206896551724,60.0,1,17500.0,mid_band_score,,,
9018328,ON,corporations_canada,BURLINGTON BALLET THEATRE,,2428 Baxter Cres.,L7M4A1,Burlington,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,68.29268292682926,,,,,,needs_review,133392,BURLINGTON ART CENTRE,83.87096774193549,78.78787878787878,1,31900.0,mid_band_score,,,
4547195,ON,corporations_canada,THE CHOSEN GENERATION,,205 - 2601 MATHASON BOULEVARD EAST,L4W5A8,MISSISSAUGA,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,48.275862068965516,,,,,,needs_review,,,,,,,no_blocking_key,,,
